step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
511,DEBIT,1990.766655928003,O241,68323.7560231485,8883.134269652786,D241,128118.9825634395,42082.09254024633,0
144,CASH_OUT,3248.028293668977,O242,42416.15827180725,21541.62335530161,D242,107610.41198399075,14049.7690543154,0
609,TRANSFER,372.7898390592358,O243,2182.5463741930525,67653.13977819169,D243,141091.54588077217,85830.51527988185,0
201,PAYMENT,1819.1735474842849,O244,36663.548278103946,4178.928941156862,D244,20395.520029868523,21330.802969622546,0
124,DEBIT,772.7616361876641,O245,14821.167494714206,3918.3434921166536,D245,35886.233270856836,25214.940311289847,0
187,DEBIT,473.26327093640134,O246,102703.58870132027,69623.129402405,D246,52122.94757335938,23129.318077812626,0
326,PAYMENT,11984.09339279866,O247,45429.38398029924,99198.05045877918,D247,87529.76754122612,157931.37970533865,0
464,CASH_IN,1671.3859959809515,O248,7980.6820534283115,22972.16796622874,D248,160479.64005396952,16424.570184395565,0
349,TRANSFER,1173.150114002378,O249,50072.677999774794,76929.02444731751,D249,27177.132873822058,34969.98787255997,0
660,CASH_OUT,6025.725450802572,O250,44358.84933145314,70205.86560823272,D250,43434.74970708328,67876.70632316815,0
403,TRANSFER,295.82502997499773,O251,2438.6760017512906,46516.96190006219,D251,32464.384971582673,57760.92775520881,0
346,DEBIT,18104.14320084463,O252,29589.977913462313,6506.817223194153,D252,121060.6212664345,69952.11324552502,0
511,CASH_OUT,20997.760875492077,O253,64471.848389865096,77053.82630480104,D253,75261.32858870624,12205.656945512368,0
147,TRANSFER,7238.5777854668195,O254,24612.73428794735,19722.843251118942,D254,89411.9870878025,25769.821026459893,0
148,CASH_OUT,21724.220572193142,O255,27445.472771732348,58892.475015670345,D255,11416.572589086229,131371.12711445097,0
711,CASH_IN,1479.337066027805,O256,2524.3672515792396,11721.582181888447,D256,1331.2172029621486,37685.86598239646,0
489,PAYMENT,1469.389063732464,O257,17499.356457560967,2642.283474888834,D257,24175.991957150865,24373.93907534292,0
640,PAYMENT,10160.556542953469,O258,160579.90231765393,25177.3228445608,D258,36191.69108692648,18675.371555548696,0
551,PAYMENT,4676.150454443484,O259,87400.61976616392,12280.312278031533,D259,30335.4515012412,49257.25514417968,1
338,PAYMENT,6420.194569442219,O260,4033.388868966073,15028.85254127426,D260,72920.85942556639,11234.629693255552,0
641,TRANSFER,69.54598713330269,O261,18003.39582280161,71198.27073824444,D261,9664.640810041594,10795.93249335238,0
473,PAYMENT,3116.7785419723336,O262,41961.58917557132,74290.57789103691,D262,62953.574989171844,27219.034953905557,0
151,PAYMENT,1631.026742742457,O263,4302.824448130568,217339.88976162375,D263,84972.67942794936,78211.74876972684,0
415,PAYMENT,836.0792115965556,O264,59525.72071502674,52610.00505327414,D264,9705.669206151248,64001.219955806,0
298,PAYMENT,3657.2643648867615,O265,60799.56607992436,24117.92608740505,D265,17246.946595129117,55207.75149071183,0
611,CASH_IN,1620.9250542730426,O266,41698.81536083115,12100.510814362555,D266,70661.99740705834,24510.347607014533,0
263,CASH_OUT,3919.829229151793,O267,60592.33598017045,58703.19195762367,D267,37058.35513901038,69169.2353818959,0
144,TRANSFER,407.14433197064704,O268,2710.750020564765,72530.63433244484,D268,27771.622867082053,24130.69125038912,0
346,CASH_IN,7990.391831838904,O269,14584.384387505877,6083.922745391202,D269,100317.20557564084,34988.24640914083,0
624,TRANSFER,14934.983210993963,O270,20884.855879389546,19070.63232232326,D270,55437.03166548375,14439.180617534144,0
572,PAYMENT,4963.1291394342725,O271,125198.28698407726,47443.8690906076,D271,28265.284975002392,2075.6138824161417,0
2,TRANSFER,770.3273349220398,O272,130736.62908725515,2155.2266726230723,D272,49034.01130205051,61361.73571500213,0
304,PAYMENT,6913.004330682481,O273,112648.42351717291,22393.846684034565,D273,67194.89122189542,54989.34122021733,0
254,CASH_OUT,10533.800766457844,O274,21041.628646490088,93597.78813594473,D274,53971.574190035855,99732.79714397591,0
652,TRANSFER,2282.296717838884,O275,200148.36977093547,57852.79951021485,D275,63077.50049012033,21270.241174749142,0
453,TRANSFER,3605.3691962159887,O276,5376.408275553115,18737.20830671109,D276,45510.579301931175,4277.332258189558,0
37,PAYMENT,329.0173569847121,O277,33233.844480033054,33802.65583826755,D277,50230.84226234733,74989.15038312922,0
160,DEBIT,3966.843000968933,O278,22935.153453337352,14672.007513683408,D278,15497.049290236919,34099.64412114966,0
9,TRANSFER,243.16054238733702,O279,58530.16105326835,20223.819598762406,D279,1619.6258350732246,13610.852037220697,0
233,PAYMENT,2170.0927271306177,O280,45481.04983481741,22844.938527941653,D280,4139.4642522071135,40990.51537068029,0
99,PAYMENT,1630.706147296453,O281,67611.92324385048,13658.07012627997,D281,16267.92917883584,450902.7654622484,0
659,PAYMENT,1010.1870450838949,O282,114339.65930484048,36645.966293521225,D282,82870.95244966556,130604.45923871353,0
208,PAYMENT,9587.318945366116,O283,59109.21035134736,56332.570516193824,D283,108610.86944934093,94722.69509526412,0
131,PAYMENT,4624.69638005405,O284,61630.266023345284,8888.70041268985,D284,15488.557863274938,71922.74751088758,0
404,PAYMENT,5667.061051678265,O285,4049.5440462558513,31736.361592821864,D285,69964.86724620246,27597.895851963243,0
152,CASH_OUT,3389.551451216446,O286,6007.255382196423,5026.553123251542,D286,23588.849287397847,34788.066300253915,0
54,PAYMENT,6881.319428139564,O287,23149.184042101,113339.14826060772,D287,23964.34812307809,25156.18104707937,0
120,PAYMENT,2311.079571800902,O288,27464.894204340922,52701.30976140505,D288,5059.671900634855,114313.10388735773,0
673,PAYMENT,2911.373442227375,O289,8559.67800156544,27286.86728295407,D289,39728.35251358953,21468.209491146594,0
628,CASH_OUT,434.4122094500861,O290,7271.834044580825,109981.91967219804,D290,30977.204522999502,9606.08475783909,0
587,CASH_IN,1925.9364942098562,O291,27031.778124731944,60425.71605571739,D291,118449.42396591269,135282.5701299709,0
625,PAYMENT,557.7412428065936,O292,27992.56208138669,39101.4154623604,D292,36395.552305293415,19078.062223191788,0
420,TRANSFER,3285.4203871043824,O293,83481.58839503139,103615.10474108264,D293,32203.066202458387,73892.31809148438,0
422,DEBIT,13962.993325860301,O294,17458.99525716084,67594.46292738026,D294,8896.768209417109,101821.24234253335,0
104,CASH_OUT,8330.741971353717,O295,63521.61971717069,3224.055397661112,D295,157707.41637366646,212888.41548573063,0
254,PAYMENT,2874.5597931437615,O296,72851.2982087166,43957.89334356492,D296,19431.43713606946,11036.476851030196,0
227,CASH_IN,1788.4250934379522,O297,25884.895639294937,43813.73327014691,D297,21576.576749179403,8470.248385173505,0
112,PAYMENT,1998.0886251409158,O298,53923.176490210426,7838.81486196976,D298,78615.78577611294,11988.674474804713,0
510,CASH_OUT,3199.51285092224,O299,30504.632075396992,114594.0830329642,D299,111406.74367965185,38520.79488942191,0
473,CASH_OUT,1390.798614808136,O300,25240.64462667567,11695.177786393473,D300,180846.61224211464,7288.5946581673215,0
99,PAYMENT,2063.5072161719036,O301,19246.503888612933,73383.68933562173,D301,180214.15782069432,9723.605946187276,0
153,PAYMENT,3389.116590169694,O302,67184.48043283621,58644.06365129383,D302,17275.852384720118,57746.711686277005,0
338,DEBIT,9196.330441922608,O303,25115.187868777593,67931.90943662758,D303,115838.34438963985,64042.31769505888,0
706,PAYMENT,501.15601913500933,O304,34945.7691340991,77176.7638749351,D304,22961.946506452372,193697.80282648854,0
163,CASH_IN,2594.1321523915685,O305,47576.08568063839,26436.298139766477,D305,26648.72705625564,702.9642236936988,0
720,PAYMENT,1056.0973948041292,O306,63006.52909037635,25991.931212503645,D306,187920.0987107344,1923.4032902346855,0
681,PAYMENT,5067.22062364503,O307,5791.443978606601,114722.95786909561,D307,11064.646671883273,26661.802522233625,0
161,CASH_OUT,4228.085241849324,O308,44805.280632702066,18800.94129387829,D308,833.8284875568615,140812.887613124,0
580,TRANSFER,4305.020483429247,O309,36019.60402862625,34355.88969631214,D309,3544.8065012603834,66874.79140985366,1
398,CASH_OUT,3804.5255315018517,O310,80185.88639125245,26921.736494821973,D310,1036.574645114416,26463.19632865991,0
277,CASH_OUT,6613.466840060054,O311,17643.195686125306,60918.23581533188,D311,2694.3994606309025,15015.23597340849,0
504,PAYMENT,836.5292702277943,O312,80701.05480756234,75546.180736707,D312,6299.914289636294,1118.4871184909757,0
392,CASH_OUT,1027.765749669277,O313,69634.96212365909,9553.452652162528,D313,8228.508439449284,45150.53809847488,0
135,CASH_OUT,6170.422562326719,O314,90765.25625718747,291316.6603579582,D314,15689.409049263475,4309.202848444597,0
195,CASH_IN,706.5254161373088,O315,9860.167072488108,9018.827769226476,D315,28973.068838322473,72016.50296998998,0
401,PAYMENT,6490.9758959508545,O316,105303.0278653807,29496.32197253349,D316,136832.71451294178,2737.165048516005,0
640,PAYMENT,898.1613626313066,O317,29344.484021866967,197285.0571039677,D317,21635.05249476547,120277.7274016628,0
33,TRANSFER,23882.735034290326,O318,34202.56603281915,7273.860043861321,D318,13718.330339108392,26993.705991885687,0
688,TRANSFER,230.9001201211748,O319,12310.800791429336,84564.91184816342,D319,60349.61665070097,167141.50420438353,1
460,PAYMENT,7489.864788294922,O320,96150.37977619206,40749.1480478059,D320,102555.27257515247,30672.3954488876,0
470,CASH_IN,1319.5625695762267,O321,12147.77637378161,114555.29849517877,D321,8986.483729781185,26427.0214770085,0
375,CASH_OUT,1955.0728348822195,O322,39763.10021999529,22163.35256710149,D322,78252.171447522,20458.75059503687,0
22,TRANSFER,12141.507558146774,O323,11777.135140597768,4777.841100213789,D323,146905.2868925274,58957.32741543272,0
670,CASH_IN,1830.7314885640085,O324,25514.588222492566,48674.12024582794,D324,45214.833005284076,7774.634506112964,0
38,CASH_IN,2366.298298780925,O325,100018.11581582598,2523.591031846779,D325,83705.20716187141,17002.5104636196,0
230,CASH_IN,1005.7116680917061,O326,1369.6278419475543,43273.09921056653,D326,2501.806136991987,17611.649534769735,0
365,CASH_IN,401.5719194671213,O327,42954.785083600604,77787.0288286014,D327,59748.931779072926,7825.7849815460395,0
563,CASH_IN,571.3679855372035,O328,80384.85547128768,38167.654137646015,D328,36705.372805674866,38028.00633342031,0
438,PAYMENT,4502.836915074879,O329,20238.374984137812,50255.993353265505,D329,37663.597953692864,52810.226352526646,0
283,PAYMENT,239.69968172568332,O330,52785.12480028442,96306.53645136912,D330,51082.19613522126,67474.51434041734,0
27,TRANSFER,1278.895526640666,O331,15640.765380982952,321082.71853654366,D331,54376.25110494677,133907.9631332588,0
226,PAYMENT,2500.3552804304263,O332,112631.48374220426,62887.16708748142,D332,11368.35281308012,15147.692274552652,0
277,CASH_OUT,574.2445388839269,O333,15347.986825297194,43221.42471737887,D333,5338.817647402905,19670.43089673718,0
609,CASH_IN,6897.771972602333,O334,48169.059256880406,114950.83734191378,D334,92066.30367061662,6174.547066604088,0
284,DEBIT,17784.269801627852,O335,8615.156612767747,62859.063988027294,D335,23306.719295302497,19614.485572793743,0
481,PAYMENT,11267.855156528698,O336,8809.78619964513,126157.10459689249,D336,198400.29631195476,18143.634875812168,0
453,TRANSFER,15357.625729739422,O337,123045.40600635599,37595.82630466473,D337,18681.79864867646,25929.040870920482,0
659,PAYMENT,3935.805662534356,O338,3213.732409971172,40364.92394701204,D338,35999.174565052235,54708.23481063066,0
516,CASH_IN,801.2128740542844,O339,9375.480116633362,40127.009253783755,D339,31877.82507858766,33879.49068401016,0
547,TRANSFER,5495.051909795307,O340,85790.8397764655,8997.849857163483,D340,10336.50891774519,23390.83408182933,0
192,TRANSFER,307.64129884278157,O341,19393.556369542122,44599.39979360714,D341,129115.72534787134,3018.6356585370245,0
49,TRANSFER,3232.5418279076716,O342,58916.80556128582,21990.565119575385,D342,60144.21002749311,36396.9855496741,0
512,CASH_OUT,7786.864299879938,O343,28015.699452309254,102784.7984292547,D343,39615.46412348925,22271.927902622763,0
17,CASH_OUT,9652.329060251732,O344,27317.254225610137,45888.26993802149,D344,8195.434170460738,21031.130737521882,0
172,PAYMENT,1750.4086360384888,O345,18232.905150238013,4482.496568572014,D345,3505.122792819789,47945.48658233125,0
220,TRANSFER,1254.7481679826806,O346,57970.85605592526,8546.071954301804,D346,15529.830601943575,77840.87588389398,0
158,TRANSFER,5847.359426853454,O347,7809.671742489777,19276.401879457222,D347,54057.57215740356,69871.5479848818,0
477,CASH_OUT,746.9503487452597,O348,27033.783826377028,54608.8423181687,D348,80057.61406931141,13409.545186415839,0
46,CASH_OUT,25587.556148551164,O349,53866.82858370726,25174.647357155132,D349,19480.055022013657,20211.03877327234,0
373,TRANSFER,2018.5748774297992,O350,138330.98718495437,3288.0421953312575,D350,49517.86735554207,58393.02445588308,0
518,CASH_IN,6918.949564918536,O351,7084.75527430188,60631.442310841325,D351,10893.161119607747,60861.57683160728,0
99,CASH_IN,6465.382897160932,O352,6392.503300858489,5576.313945807736,D352,9264.829111485298,57368.17471981256,0
37,TRANSFER,1856.6715590901686,O353,64882.77063381056,193947.25618083656,D353,27942.18327437619,27952.744561766478,0
280,PAYMENT,2440.410910146426,O354,6813.109232623733,134888.56615326478,D354,250592.9599070862,15657.69886954617,1
349,CASH_OUT,9215.759431578634,O355,57679.4180799281,23078.264169645125,D355,29868.798406595564,6033.3174875285795,0
497,TRANSFER,1293.552334225721,O356,3173.282057808905,6290.21752939227,D356,29345.992431533334,9375.571227033792,0
302,CASH_OUT,309.581064859923,O357,17441.57384410038,54982.42907495301,D357,103301.76516426814,75316.48837757365,0
181,CASH_OUT,796.527868179498,O358,48740.56447229086,20337.242784340295,D358,27257.235466192244,130393.45358467527,0
607,PAYMENT,5761.310003513588,O359,58003.43494864273,133132.8323672577,D359,3611.839664270624,48090.18960930317,0
99,PAYMENT,1355.3623838568528,O360,86287.52009315745,146671.21476300064,D360,43290.83711297073,35293.03077994435,0
700,PAYMENT,4186.430079360049,O361,94469.52869155671,31390.801582200107,D361,34209.41181862553,1390.7784517855707,0
116,TRANSFER,2500.647037021968,O362,2665.320912222608,30672.2322619739,D362,61482.2929462792,73361.03551106305,0
191,DEBIT,10132.882886519656,O363,1599.814918816063,9261.333715926774,D363,1568.36864292601,29871.74126403591,0
253,CASH_OUT,3341.8408761051523,O364,656.2676412476841,220298.9645931781,D364,8027.575741948824,130050.94715470844,0
161,TRANSFER,751.8452709565039,O365,67213.32365758576,9832.45448626221,D365,29780.008868791836,114108.70664740025,0
256,CASH_OUT,8943.85660140046,O366,230094.25953541766,106684.56094821909,D366,96981.7208612921,4754.247338566603,0
323,CASH_OUT,431.41532183592045,O367,75759.89186645146,18214.489203504294,D367,169853.61340837638,16370.974174936153,0
128,CASH_IN,8808.407410972844,O368,6059.529774141379,16403.986236001187,D368,64005.23468508927,66228.67422643687,0
18,DEBIT,211.90582765574416,O369,68146.80694076071,10840.867017038187,D369,2653.155577923099,86685.60224152693,0
735,DEBIT,18.208683247539202,O370,66117.41690512496,161920.0672063589,D370,8304.6054840162,53307.225623756814,0
566,CASH_OUT,7043.413190053439,O371,88682.7467989294,34699.1595559138,D371,2772.659392579116,13678.23379357845,0
570,PAYMENT,4105.876396262389,O372,10587.539050089954,18323.355971261586,D372,73201.0797140304,93021.85118439203,0
323,DEBIT,1210.4616539138872,O373,70799.88692608479,36928.06154981962,D373,19836.748185318174,54350.27537595659,0
686,CASH_OUT,16899.294664216908,O374,35842.78031319605,171521.1417697983,D374,75562.09638079575,54598.849216688286,0
626,TRANSFER,5066.936971667756,O375,25717.137046063926,12265.387833254821,D375,8332.6064922003,29165.68310195356,0
288,CASH_OUT,1362.7633454498875,O376,10699.22126162644,15251.82387233534,D376,7536.232708818384,103797.84688672391,0
663,CASH_IN,2689.176605720228,O377,122626.76060127848,70731.59885665336,D377,51462.71740348204,48609.20783213033,0
639,PAYMENT,12219.51093805332,O378,47052.963770051356,12674.699119517722,D378,58263.10234934599,6527.67871490585,0
155,PAYMENT,1137.0145920703862,O379,123350.21541255018,31398.51302753367,D379,2113.687137418437,7012.333438814765,0
490,TRANSFER,13076.906975299196,O380,21977.74808987726,98764.27243298425,D380,40723.04693505116,42892.76662348987,0
386,CASH_OUT,1221.7307086821113,O381,18459.727657111056,126940.39309636598,D381,25084.874937055956,66782.66209557634,0
104,PAYMENT,119.02704411058822,O382,19897.075318943767,18911.044676282498,D382,6946.894695558142,92969.99345032722,0
393,PAYMENT,1562.860388257399,O383,27126.407229919114,260097.1810196589,D383,39394.139462255465,64075.3346327017,0
246,CASH_OUT,280.8427613145232,O384,24212.31445607976,14812.476739688876,D384,23476.59570143333,23736.621721759933,0
176,CASH_OUT,1325.995899106703,O385,20755.29710548064,1694.3633582324453,D385,110881.58918979147,58728.827472731005,0
39,CASH_OUT,1587.1719902514856,O386,3343.426712611019,23026.378650737526,D386,94706.73763031911,56354.12712393183,0
477,PAYMENT,2695.110665125242,O387,42073.1275574449,96473.21758763399,D387,82453.18094567813,15301.613907299563,0
682,DEBIT,1661.281099787287,O388,105558.1295574245,23980.74478240412,D388,35866.53054812015,16416.6757471246,0
538,PAYMENT,6219.442079828339,O389,5380.453652705094,95449.17658060198,D389,75019.98678813264,147210.8401127492,0
